Iteration,A* Time (seconds),A* Memory (MB),Bidirectional Time (seconds),Bidirectional Memory (MB)
5000,0.0034148693084716797,0.000128,0.0011622905731201172,0.000128
5001,0.013011455535888672,0.0028,7.963180541992188e-05,0.0
5002,0.004045963287353516,0.000192,0.0016620159149169922,0.000128
5003,0.004249095916748047,0.000384,0.0019457340240478516,0.00016
5004,0.0046770572662353516,0.00064,0.0019016265869140625,0.000128
5005,0.006349086761474609,0.00967,0.001958608627319336,0.001095
5006,0.0029959678649902344,0.000626,0.0015277862548828125,0.000128
5007,0.004982709884643555,0.001024,0.0019741058349609375,0.000128
5008,0.005005836486816406,0.001216,0.002156496047973633,0.000128
5009,0.0033025741577148438,0.000128,0.001737833023071289,0.000128
5010,0.003501415252685547,0.000128,0.0018324851989746094,9.6e-05
5011,0.0014636516571044922,6.4e-05,0.0005958080291748047,9.6e-05
5012,0.005371809005737305,0.001392,0.0019316673278808594,9.6e-05
5013,0.0011067390441894531,6.4e-05,0.0005497932434082031,9.6e-05
5014,0.007019996643066406,0.001504,0.0027730464935302734,0.006638
5015,0.013828754425048828,0.003227,0.00047326087951660156,0.0
5016,0.004580974578857422,0.000576,0.0019345283508300781,0.000128
5017,0.01288914680480957,0.0028,7.867813110351562e-05,0.0
5018,0.0015654563903808594,0.000128,0.0009319782257080078,0.000128
5019,0.0002510547637939453,6.4e-05,0.0002334117889404297,9.6e-05
5020,0.0001385211944580078,3.2e-05,0.00016880035400390625,6.4e-05
5021,0.0002753734588623047,3.2e-05,8.96453857421875e-05,3.2e-05
5022,0.010462045669555664,0.002544,0.002755403518676758,0.00064
5023,0.009045839309692383,0.00216,0.0028481483459472656,0.000576
5024,0.00921773910522461,0.00144,0.00623011589050293,0.000608
5025,0.008812427520751953,0.001376,0.0027403831481933594,0.00064
5026,0.007175445556640625,0.001376,0.0027556419372558594,0.000736
5027,0.00054168701171875,3.2e-05,0.00021982192993164062,6.4e-05
5028,0.005179405212402344,0.000681,0.0017528533935546875,9.6e-05
5029,0.0020322799682617188,6.4e-05,0.0008075237274169922,9.6e-05
5030,0.034071922302246094,0.003344,0.0028405189514160156,0.000608
5031,0.029491662979125977,0.003699,0.008174419403076172,0.000608
5032,0.010647773742675781,0.00064,0.0020008087158203125,0.000128
5033,0.0054132938385009766,0.001544,0.0020477771759033203,9.6e-05
5034,0.005810976028442383,0.00148,0.0019588470458984375,0.00016
5035,0.006462574005126953,0.001416,0.0019745826721191406,0.000128
5036,0.003606557846069336,6.4e-05,0.0018379688262939453,0.000639
5037,0.008081197738647461,0.000128,0.001154184341430664,0.00016
5038,0.0025548934936523438,0.000128,0.002596616744995117,0.00016
5039,0.006588935852050781,0.000128,0.0024390220642089844,0.000192
5040,0.00011682510375976562,3.2e-05,9.179115295410156e-05,3.2e-05
5041,2.1696090698242188e-05,3.2e-05,3.600120544433594e-05,3.2e-05
5042,0.005203723907470703,0.000128,0.0026619434356689453,0.00016
5043,0.027180910110473633,0.003574,0.003314495086669922,0.00117
5044,0.011236190795898438,0.002944,0.006300210952758789,0.000608
5045,0.005665302276611328,0.000128,0.001829385757446289,0.000128
5046,0.0012733936309814453,0.000128,0.0008821487426757812,0.000128
5047,0.00616908073425293,0.00148,0.00238800048828125,0.000256
5048,0.013165950775146484,0.003252,0.0003352165222167969,0.0
5049,0.024604082107543945,0.0028,0.0003142356872558594,0.0
5050,0.012957096099853516,0.0028,0.00035691261291503906,0.0
5051,0.0014834403991699219,0.000128,0.0008194446563720703,0.000128
5052,0.0010514259338378906,0.000128,0.0007452964782714844,0.000128
5053,0.0005621910095214844,6.4e-05,0.0004742145538330078,0.000128
5054,0.012732267379760742,0.00347,0.001348733901977539,0.0
5055,0.014555692672729492,0.0028,0.0004742145538330078,0.0
5056,0.0004565715789794922,6.4e-05,0.0003428459167480469,6.4e-05
5057,0.0008819103240966797,6.4e-05,0.0003714561462402344,0.000128
5058,0.001073598861694336,3.2e-05,0.000518798828125,6.4e-05
5059,0.006793022155761719,0.000128,0.0024001598358154297,9.6e-05
5060,0.006128787994384766,0.000128,0.0016558170318603516,9.6e-05
5061,0.004942417144775391,6.4e-05,0.0021429061889648438,0.000128
5062,0.014276266098022461,0.001932,0.0069234371185302734,0.000704
5063,0.01889348030090332,0.001608,0.0064280033111572266,0.000768
5064,0.007540702819824219,0.001632,0.0027594566345214844,0.000928
5065,0.007773876190185547,0.001504,0.003736257553100586,0.001895
5066,0.02507162094116211,0.003128,0.006277799606323242,0.00064
5067,0.01008296012878418,0.00144,0.002801179885864258,0.00064
5068,0.00950765609741211,0.002428,0.002782583236694336,0.00117
5069,0.011162519454956055,0.003344,0.002778768539428711,0.00064
5070,0.0025157928466796875,0.000128,0.0011625289916992188,0.00016
5071,0.0041141510009765625,0.000128,0.0011417865753173828,0.00016
5072,0.0021169185638427734,0.000128,0.001104116439819336,0.00016
5073,0.0003223419189453125,3.2e-05,0.00011992454528808594,6.4e-05
5074,9.059906005859375e-05,3.2e-05,8.606910705566406e-05,3.2e-05
5075,0.0010175704956054688,0.000128,0.0005240440368652344,0.000128
5076,0.0001742839813232422,6.4e-05,0.00016832351684570312,9.6e-05
5077,0.010599613189697266,0.001688,0.0027985572814941406,0.00064
5078,0.007160186767578125,0.002062,0.0029163360595703125,0.001722
5079,0.01022481918334961,0.00144,0.0030269622802734375,0.000608
5080,0.009559392929077148,0.001248,0.0029876232147216797,0.000576
5081,0.007636547088623047,0.00144,0.002725839614868164,0.00064
5082,0.00793147087097168,0.001376,0.004324197769165039,0.000745
5083,0.01880478858947754,0.001312,0.005895376205444336,0.000576
5084,0.0031363964080810547,0.000128,0.0015337467193603516,0.000128
5085,0.0034723281860351562,0.000192,0.001111745834350586,0.00016
5086,0.0009326934814453125,6.4e-05,0.00047850608825683594,0.000128
5087,0.0012445449829101562,0.000128,0.0006051063537597656,0.000128
5088,0.0028438568115234375,0.000128,0.0011320114135742188,0.000128
5089,0.004253864288330078,0.007961,0.0011835098266601562,0.000681
5090,0.0030524730682373047,0.000128,0.0007011890411376953,0.000128
5091,0.0026569366455078125,0.000128,0.0006821155548095703,9.6e-05
5092,0.009010076522827148,0.001288,0.0030434131622314453,0.000608
5093,0.010024070739746094,0.001504,0.0027501583099365234,0.000608
5094,0.007198333740234375,0.001376,0.002763032913208008,0.000704
5095,0.007970809936523438,0.001982,0.0027856826782226562,0.001554
5096,0.013092279434204102,0.0028,0.0010616779327392578,0.0
5097,0.03281354904174805,0.0028,0.0009045600891113281,0.0
5098,0.0037086009979248047,0.000617,0.00215911865234375,9.6e-05
5099,0.004160881042480469,6.4e-05,0.0012180805206298828,9.6e-05
5100,0.027826786041259766,0.0028,0.00044226646423339844,0.0
5101,0.00022459030151367188,6.4e-05,0.00016546249389648438,9.6e-05
5102,0.01306009292602539,0.0028,0.0036802291870117188,0.0
5103,0.02682805061340332,0.001376,0.005242586135864258,0.000608
5104,0.0173947811126709,0.001632,0.0058727264404296875,0.000608
5105,0.016747713088989258,0.001721,0.0043985843658447266,9.6e-05
5106,0.007766246795654297,0.001568,0.0027637481689453125,0.001056
5107,0.0003552436828613281,6.4e-05,0.000308990478515625,6.4e-05
5108,0.00039649009704589844,6.4e-05,0.0003657341003417969,6.4e-05
5109,0.0006601810455322266,6.4e-05,0.00041294097900390625,0.000128
5110,0.0008385181427001953,0.000128,0.0003921985626220703,0.000128
5111,0.00047969818115234375,6.4e-05,0.00031638145446777344,0.000128
5112,0.0004525184631347656,6.4e-05,0.0003216266632080078,6.4e-05
5113,0.0007967948913574219,0.000128,0.0004329681396484375,0.000128
5114,0.010394096374511719,0.002192,0.0027854442596435547,0.000608
5115,0.003362894058227539,0.000128,0.0011053085327148438,0.010066
5116,0.0008902549743652344,0.000128,0.0004956722259521484,0.001095
5117,0.003053426742553711,0.000626,0.0007729530334472656,9.6e-05
5118,0.0013706684112548828,0.000128,0.0006568431854248047,0.000128
5119,0.0006082057952880859,6.4e-05,0.00043487548828125,6.4e-05
5120,0.0009217262268066406,6.4e-05,0.0004878044128417969,0.000128
5121,0.0019512176513671875,0.000128,0.0010437965393066406,0.00016
5122,0.0017135143280029297,0.000128,0.0008845329284667969,0.00016
5123,0.0018048286437988281,0.000128,0.0010449886322021484,0.00016
5124,0.0026841163635253906,0.000128,0.0009100437164306641,0.000128
5125,0.0034780502319335938,0.000128,0.0011439323425292969,0.000128
5126,0.013321399688720703,0.00352,0.00010228157043457031,0.0
5127,0.004130840301513672,0.000192,0.002224445343017578,0.000192
5128,0.0042612552642822266,0.011709,0.0030303001403808594,0.001442
5129,0.004448413848876953,0.000448,0.0030984878540039062,0.001152
5130,0.0065691471099853516,0.002272,0.0030069351196289062,0.001152
5131,0.0031020641326904297,0.000192,0.002298116683959961,0.00016
5132,0.005077362060546875,0.00172,0.002768278121948242,0.000896
5133,0.005087375640869141,0.002048,0.002620697021484375,0.000832
5134,0.003261089324951172,0.000192,0.002279520034790039,0.00016
5135,0.0035276412963867188,0.007515,0.0022897720336914062,0.001191
5136,0.0028276443481445312,0.000626,0.0019948482513427734,0.000128
5137,0.005335807800292969,0.00212,0.0029969215393066406,0.001152
5138,0.0024347305297851562,0.000128,0.0017006397247314453,0.000128
5139,0.008632659912109375,0.002272,0.003983974456787109,0.001904
5140,0.013292551040649414,0.00352,0.0005342960357666016,0.0
5141,0.004593372344970703,0.001024,0.0036423206329345703,0.001752
5142,0.013404369354248047,0.003539,0.00011134147644042969,0.0
5143,0.00015544891357421875,3.2e-05,6.0558319091796875e-05,3.2e-05
5144,0.0011317729949951172,6.4e-05,0.0006759166717529297,6.4e-05
5145,0.001209259033203125,0.000128,0.0011153221130371094,0.000128
5146,0.001809835433959961,0.000128,0.0013475418090820312,0.000128
5147,0.010710954666137695,0.003096,0.003899812698364258,0.002216
5148,0.00838613510131836,0.001952,0.003821849822998047,0.001808
5149,0.009324789047241211,0.007339,0.0038194656372070312,0.002056
5150,0.007586240768432617,0.002184,0.003798246383666992,0.001744
5151,0.008545875549316406,0.00212,0.0046236515045166016,0.001848
5152,0.0022826194763183594,0.000128,0.0015168190002441406,0.000128
5153,0.004184246063232422,0.000192,0.0022869110107421875,0.000192
5154,0.0027539730072021484,0.000128,0.002145051956176758,0.00016
5155,0.01257777214050293,0.004511,0.00396418571472168,0.00285
5156,0.015685319900512695,0.003784,0.00956416130065918,0.002216
5157,0.011618852615356445,0.001152,0.006232023239135742,0.00112
5158,0.00527644157409668,0.002248,0.0036153793334960938,0.002215
5159,0.006155252456665039,0.002346,0.0030438899993896484,0.001152
5160,0.0065577030181884766,0.002272,0.003105640411376953,0.001152
5161,0.0037679672241210938,0.000128,0.0030639171600341797,0.001152
5162,0.0006818771362304688,6.4e-05,0.0003712177276611328,9.6e-05
5163,0.0005974769592285156,6.4e-05,0.0002601146697998047,6.4e-05
5164,0.0004239082336425781,3.2e-05,0.00018358230590820312,6.4e-05
5165,0.0014445781707763672,0.000128,0.0011494159698486328,9.6e-05
5166,0.0018455982208251953,0.000128,0.0011544227600097656,0.000128
5167,1.4066696166992188e-05,3.2e-05,1.239776611328125e-05,3.2e-05
5168,0.012218236923217773,0.003736,0.0038039684295654297,0.012122
5169,0.024627208709716797,0.003688,0.008277416229248047,0.00212
5170,0.0012013912200927734,3.2e-05,0.0004649162292480469,9.6e-05
5171,0.0005249977111816406,3.2e-05,0.0005109310150146484,3.2e-05
5172,0.013701677322387695,0.002208,0.009711503982543945,0.002064
5173,0.029793262481689453,0.00352,0.0007421970367431641,0.0
5174,0.029394149780273438,0.004069,0.0006744861602783203,0.0
5175,0.030554771423339844,0.00352,0.0006797313690185547,0.0
5176,0.001394510269165039,6.4e-05,0.0005578994750976562,9.6e-05
5177,0.0007801055908203125,3.2e-05,0.0005726814270019531,6.4e-05
5178,0.0017254352569580078,6.4e-05,0.0010752677917480469,9.6e-05
5179,0.02851104736328125,0.004395,0.0007474422454833984,0.0
5180,0.020601272583007812,0.00352,0.0004763603210449219,0.0
5181,0.0009102821350097656,6.4e-05,0.0006632804870605469,9.6e-05
5182,0.0011341571807861328,6.4e-05,0.0006413459777832031,9.6e-05
5183,0.002772092819213867,0.000128,0.0016570091247558594,0.000128
5184,0.0039119720458984375,0.000192,0.0023527145385742188,0.000192
5185,0.0035996437072753906,0.000192,0.002259969711303711,0.00016
5186,0.0031015872955322266,0.000192,0.0022046566009521484,0.00016
5187,0.008062601089477539,0.002605,0.004432201385498047,0.002378
5188,0.00794672966003418,0.002184,0.003833770751953125,0.001784
5189,0.007555723190307617,0.002296,0.003911256790161133,0.001904
5190,0.007760286331176758,0.002272,0.0038204193115234375,0.001848
5191,0.011168718338012695,0.00418,0.003865957260131836,0.002795
5192,0.010751485824584961,0.002208,0.00525975227355957,0.002216
5193,0.010951995849609375,0.002144,0.0037772655487060547,0.00212
5194,0.010910272598266602,0.003896,0.0037720203399658203,0.004788
5195,8.082389831542969e-05,3.2e-05,6.151199340820312e-05,3.2e-05
5196,0.0002124309539794922,3.2e-05,5.91278076171875e-05,3.2e-05
5197,0.0002894401550292969,3.2e-05,0.0001347064971923828,3.2e-05
5198,0.002190828323364258,0.000256,0.00109100341796875,0.000224
5199,0.003709554672241211,0.000128,0.0023229122161865234,9.6e-05
5200,0.0027132034301757812,6.4e-05,0.0014553070068359375,0.000128
5201,0.0024802684783935547,6.4e-05,0.0011856555938720703,0.000128
5202,0.010342597961425781,0.002344,0.003823995590209961,0.002216
5203,0.007050991058349609,0.002296,0.003796815872192383,0.001944
5204,0.009964942932128906,0.011296,0.0037946701049804688,0.002497
5205,0.008919477462768555,0.002144,0.003873586654663086,0.001928
5206,0.008724212646484375,0.002144,0.004034757614135742,0.00172
5207,0.007761955261230469,0.002016,0.0038537979125976562,0.001744
5208,0.008504390716552734,0.007494,0.0038025379180908203,0.002273
5209,0.0034656524658203125,0.000192,0.0022933483123779297,0.00016
5210,0.0008249282836914062,6.4e-05,0.0002841949462890625,9.6e-05
5211,0.0019481182098388672,0.000128,0.0010690689086914062,0.000128
5212,0.0015375614166259766,0.000128,0.0007812976837158203,0.000128
5213,0.00010538101196289062,3.2e-05,0.00010395050048828125,3.2e-05
5214,0.0006198883056640625,3.2e-05,0.0001316070556640625,6.4e-05
5215,0.0012927055358886719,6.4e-05,0.0007233619689941406,6.4e-05
5216,0.0021872520446777344,6.4e-05,0.0007462501525878906,0.000128
5217,0.009091615676879883,0.00212,0.003813505172729492,0.001992
5218,0.00909876823425293,0.002312,0.0037469863891601562,0.001992
5219,0.007886886596679688,0.002745,0.008942127227783203,0.001848
5220,0.01858830451965332,0.002208,0.00866389274597168,0.001912
5221,0.029205799102783203,0.004066,0.00047659873962402344,0.0
5222,0.012862920761108398,0.00352,0.0004534721374511719,0.0
5223,0.0028498172760009766,0.000192,0.002235889434814453,0.000192
5224,0.0026776790618896484,0.000128,0.0020987987518310547,0.000192
5225,0.012825965881347656,0.004294,0.0004875659942626953,0.0
5226,0.0014386177062988281,0.000626,0.0010972023010253906,9.6e-05
5227,0.013264656066894531,0.00352,0.00010561943054199219,0.0
5228,0.010031938552856445,0.002272,0.003836393356323242,0.001992
5229,0.009875774383544922,0.002336,0.0037488937377929688,0.002216
5230,0.0070667266845703125,0.002726,0.0031294822692871094,0.001946
5231,0.00737452507019043,0.002272,0.0037517547607421875,0.002184
5232,0.0015113353729248047,0.000128,0.0012958049774169922,0.000128
5233,0.0016374588012695312,0.000128,0.0012733936309814453,9.6e-05
5234,0.001971721649169922,0.000128,0.001264810562133789,9.6e-05
5235,0.002163410186767578,0.000128,0.001251220703125,0.000128
5236,0.0019114017486572266,0.000128,0.0012543201446533203,9.6e-05
5237,0.0018417835235595703,0.000128,0.0012731552124023438,9.6e-05
5238,0.002130270004272461,0.000128,0.0012600421905517578,0.000128
5239,0.010380744934082031,0.002936,0.003835916519165039,0.002583
5240,0.000751495361328125,6.4e-05,0.00028514862060546875,9.6e-05
5241,0.0015358924865722656,6.4e-05,0.0006303787231445312,9.6e-05
5242,0.0009503364562988281,6.4e-05,0.0007040500640869141,9.6e-05
5243,0.0009989738464355469,6.4e-05,0.0007038116455078125,9.6e-05
5244,0.0014238357543945312,6.4e-05,0.0008990764617919922,0.000128
5245,0.0010848045349121094,6.4e-05,0.0006735324859619141,9.6e-05
5246,0.0005173683166503906,6.4e-05,0.00029754638671875,9.6e-05
5247,0.00040721893310546875,6.4e-05,0.0002932548522949219,9.6e-05
5248,0.0004687309265136719,6.4e-05,0.00029778480529785156,9.6e-05
5249,0.0003478527069091797,3.2e-05,0.00030541419982910156,6.4e-05
5250,0.0001800060272216797,3.2e-05,0.00010037422180175781,3.2e-05
5251,0.01720452308654785,0.005032,0.00011181831359863281,0.0
5252,0.005921125411987305,0.004224,0.002588033676147461,0.000288
5253,0.004312276840209961,0.000448,0.0019474029541015625,0.00016
5254,0.0036470890045166016,0.007724,0.002023935317993164,0.000288
5255,0.0045928955078125,0.000921,0.002009868621826172,0.00016
5256,0.004802703857421875,0.001024,0.0023941993713378906,0.000128
5257,0.0045583248138427734,0.000832,0.0020902156829833984,0.00016
5258,0.005337238311767578,0.002888,0.0020554065704345703,0.00016
5259,0.0053141117095947266,0.003,0.002335786819458008,0.000192
5260,0.004644632339477539,0.001152,0.0023288726806640625,0.00016
